"Data","Otwarcie","Najwyzszy","Najnizszy","Zamkniecie","Wolumen","Stopy_zwrotu_1d","Stopy_zwrotu_5d"
"2000-01-04","18937.45","19187.61","18937.45","19002.86","","",""
"2000-01-05","19003.51","19003.51","18221.82","18542.55","","-1.0649510020684",""
"2000-01-06","18574.01","18582.74","18168.27","18168.27","","-0.88558834188552",""
"2000-01-07","18194.05","18285.73","18068.1","18193.41","","0.060053138439886",""
"2000-01-11","18246.1","18887.56","18246.1","18850.92","","1.5418443633676",""
"2000-01-12","18780.17","18811.87","18626.92","18677.42","","-0.40156654653269","-0.7502083886792"
"2000-01-13","18667.18","18845.03","18667.18","18833.29","","0.3609308942287",""
"2000-01-14","18882.99","19058.02","18733.83","18956.55","","0.28331068708936",""
"2000-01-17","19025.62","19442.58","19025.62","19437.23","","1.0875072977526",""
"2000-01-18","19412.47","19412.47","19145.17","19196.57","","-0.54107368124235",""
"2000-01-19","19181.87","19181.87","18897.75","18897.75","","-0.68135375015027","0.50932144767804"
"2000-01-20","18930.26","19167.03","18921.11","19008.01","","0.25265524094002",""
"2000-01-21","18994.89","18994.89","18713.17","18878.09","","-0.29785995530294",""
"2000-01-24","18878.46","19124.57","18877.13","19056.71","","0.40898728164959",""
"2000-01-25","19004.39","19131.19","18815.37","18895.53","","-0.3688847111119",""
"2000-01-26","18982.84","19145.9","18982.84","19111.19","","0.49286522585177","0.48776308202655"
"2000-01-27","19125.62","19238.08","18971.68","19209.72","","0.22333044595802",""
"2000-01-28","19261.01","19595.83","19237.49","19434.78","","0.50585941684524",""
"2000-01-31","19375.11","19539.7","19224.47","19539.7","","0.23382627357115",""
"2000-02-01","19536.68","19553.68","19266.96","19423.38","","-0.25930847466218",""
"2000-02-02","19522.33","19860.26","19522.33","19578.91","","0.34637032240273","1.050077984115"
"2000-02-03","19648.35","19878.83","19648.35","19786.42","","0.45787134362055",""
"2000-02-04","19866.19","20011.91","19752.12","19763.13","","-0.051149606772894",""
"2000-02-07","19832.76","19948.6","19780.56","19945.43","","0.39876762233876",""
"2000-02-08","19955.3","19983.44","19834.81","19868.88","","-0.16700168133253",""
"2000-02-09","19930.41","20046.14","19925.64","20007.77","","0.30252994927308","0.94101762712697"
"2000-02-10","19915.53","19915.56","19710.02","19710.02","","-0.65116213405397",""
"2000-02-14","19698.57","19748.42","19556.46","19556.46","","-0.33968209334897",""
"2000-02-15","19587.82","19689.16","19331.05","19367.83","","-0.42092795742547",""
"2000-02-16","19418.56","19612.6","19300.14","19599.18","","0.51569370574905",""
"2000-02-17","19646.37","19803.69","19518.08","19791.4","","0.42386148137642","-0.47221699770294"
"2000-02-18","19852.18","19862.94","19670.05","19789.03","","-0.0052009436145189",""
"2000-02-21","19736.15","19763.51","19549.95","19587.36","","-0.44486015085241",""
"2000-02-22","19553.62","19712.37","19353.4","19390.58","","-0.43851057399519",""
"2000-02-23","19439.17","19527.79","19373.04","19519.55","","0.28790016610288",""
"2000-02-24","19616.26","19698.95","19558.04","19571.44","","0.11529794411497","-0.48537355824427"
"2000-02-25","19623.38","19817.88","19539","19817.88","","0.54344136252679",""
"2000-02-28","19783.44","19904.86","19713.86","19720.1","","-0.21480814656775",""
"2000-02-29","19761.52","19978.75","19747.02","19959.52","","0.52409799660116",""
"2000-03-01","20030.08","20165.51","20007.64","20081.67","","0.26497332135926",""
"2000-03-02","20097.59","20202.96","19903.29","20065.11","","-0.03582811387716","1.0818764200423"
"2000-03-03","20023.04","20034.6","19859.42","19927.54","","-0.29878553949592",""
"2000-03-06","20041.48","20160.03","19742.58","19796.35","","-0.28685660050497",""
"2000-03-07","19802.54","19942.75","19705.02","19942.75","","0.31999214775176",""
"2000-03-08","19856.37","19856.37","19692.04","19766.8","","-0.38486769141651",""
"2000-03-09","19751.72","19885.54","19614.82","19662.33","","-0.23013873598164","-0.88065641964728"
"2000-03-10","19734.84","19982.44","19686.5","19750.4","","0.19409149623734",""
"2000-03-13","19731.5","19760.35","19060.08","19189.93","","-1.2502505168832",""
"2000-03-14","19139.57","19335.22","18956.25","19141.84","","-0.10897087503234",""
"2000-03-15","19120.06","19120.06","18765.88","19078.6","","-0.14371790643658",""
"2000-03-16","19095.63","19313.18","18892.26","19253.23","","0.39570962340462","-0.91313817871018"
"2000-03-17","19335.6","19573.48","19335.6","19566.32","","0.70055530133891",""
"2000-03-21","19598.53","19602.36","19455.11","19602.36","","0.079920883445235",""
"2000-03-22","19612.23","19734.43","19602.88","19733.59","","0.28977399198256",""
"2000-03-23","19749.51","19762.3","19568.77","19704.6","","-0.063847754159178",""
"2000-03-24","19752.16","20012.41","19697.57","19958.08","","0.55511359324422","1.5615160158517"
"2000-03-27","19976.14","20295.69","19880.11","20281.03","","0.69712483438628",""
"2000-03-28","20273.68","20388.18","20014.08","20374.34","","0.1993541776285",""
"2000-03-29","20406.56","20809.18","20406.56","20706.65","","0.70262935355952",""
"2000-03-30","20706.45","20809.79","20439.44","20441.5","","-0.55970815567261",""
"2000-03-31","20371.07","20550.1","20259.35","20337.32","","-0.22190390776116","0.81749630214052"
"2000-04-03","20327.79","20726.99","20271.92","20726.99","","0.82425157312448",""
"2000-04-04","20747.82","20747.82","20536.33","20594.93","","-0.27759176990101",""
"2000-04-05","20546.6","20654.63","20311.79","20462.77","","-0.27958973328577",""
"2000-04-06","20476.23","20556.97","20171.62","20223.61","","-0.51057412623377",""
"2000-04-07","20269.59","20463.67","20252.81","20252.81","","0.062660685265634","-0.18084337103043"
"2000-04-10","20368.81","20640.11","20368.81","20619.06","","0.7783573965495",""
"2000-04-11","20544.4","20656.87","20516.94","20522.52","","-0.20381748214698",""
"2000-04-12","20475.96","20833.21","20436.74","20833.21","","0.65255040182844",""
"2000-04-13","20736.4","20736.4","20385.16","20526.42","","-0.64429806457191",""
"2000-04-14","20456.48","20604.37","20330.89","20434.68","","-0.19453697478187","0.38825527687719"
"2000-04-17","20341.5","20341.5","18603.87","19008.64","","-3.1416795435172",""
"2000-04-18","19089","19330.4","18547.38","18969.52","","-0.089470401625115",""
"2000-04-19","18998.06","19192.63","18794.48","19086.62","","0.26726853714115",""
"2000-04-20","19041.53","19382.44","18959.32","18959.32","","-0.29062703596264",""
"2000-04-21","19050.68","19269.06","18091.1","18252.68","","-1.6496116802856","-4.9041201242494"
"2000-04-24","18247.48","18987.34","18247.48","18480.15","","0.53788520298918",""
"2000-04-25","18433.3","18630.3","18176.83","18272.33","","-0.49115619515196",""
"2000-04-26","18326.9","18439.18","17948.36","18134.31","","-0.329289445867",""
"2000-04-27","18122.7","18245.44","18012.41","18019.17","","-0.27662529697072",""
"2000-04-28","18035.54","18137.01","17926.43","17973.7","","-0.10972940250314","-0.66891513750363"
"2000-05-01","17979.25","18403.08","17979.25","18403.08","","1.0253025463178",""
"2000-05-02","18497.52","18586.16","18428.92","18439.36","","0.085532928309782",""
"2000-05-08","18465.71","18475.45","18189.8","18199.96","","-0.56754098380182",""
"2000-05-09","18152.37","18152.37","17804.04","17844.54","","-0.85650763817525",""
"2000-05-10","17799.21","17803.44","17393.59","17701.47","","-0.34960237200096","-0.66281551935043"
"2000-05-11","17605.65","17605.65","16779.42","16882.46","","-2.0573603979343",""
"2000-05-12","16963.87","17362.2","16963.87","17357.86","","1.2060451829547",""
"2000-05-15","17396.45","17396.45","17192.71","17313.69","","-0.1106543990293",""
"2000-05-16","17342.84","17558.51","17283.52","17551.25","","0.59184151069033",""
"2000-05-17","17588.81","17691.39","17348.88","17404.03","","-0.36582291241821","-0.7359510157368"
"2000-05-18","17365.09","17365.09","16971.82","17031.63","","-0.93936094362862",""
"2000-05-19","16960.29","16960.29","16572.05","16858.17","","-0.4445784789849",""
"2000-05-22","16802.66","16802.66","16174.4","16386.01","","-1.2337213442136",""
"2000-05-23","16345.26","16493.7","16169.93","16318.73","","-0.17868586609622",""
"2000-05-24","16237.88","16261.33","15876.34","16044.44","","-0.73617934111977","-3.5325259740431"
"2000-05-25","16090.36","16374.06","16090.36","16247.82","","0.54705356402806",""
"2000-05-26","16219.02","16219.02","15870.25","16008.14","","-0.64542253422046",""
"2000-05-29","16028.76","16245.44","16028.76","16245.44","","0.63906047101856",""
"2000-05-30","16275.96","16485.54","16210.04","16228.9","","-0.044239429357575",""
"2000-05-31","16274.14","16538.67","16224.06","16332.45","","0.27622531132935","0.77267738279794"
"2000-06-01","16320.08","16694.3","16320.08","16694.3","","0.95168762773135",""
"2000-06-02","16682.25","16941.42","16682.25","16800.06","","0.27426191784232",""
"2000-06-05","16842.04","17261.87","16842.04","17201.79","","1.0262808706814",""
"2000-06-06","17163.39","17207.15","17064.92","17170.08","","-0.080132282172441",""
"2000-06-07","17134.14","17206.98","17019.25","17144.96","","-0.063584243726059","2.1085138903566"
"2000-06-08","17177.45","17250.83","16979.3","17004.34","","-0.35766961679948",""
"2000-06-09","17004.72","17004.72","16785.77","16861.91","","-0.36530131183256",""
"2000-06-12","16876.68","17018.64","16791.87","16980.61","","0.30465205543854",""
"2000-06-13","16950.93","16950.93","16768.86","16914.95","","-0.1682569124095",""
"2000-06-14","16920.21","16920.21","16477.98","16654.42","","-0.67412056375608","-1.2606963493591"
"2000-06-15","16635.24","16635.24","16334.96","16338.7","","-0.83120140997664",""
"2000-06-16","16358.71","16480.08","16289.92","16318.31","","-0.054231943688095",""
"2000-06-19","16382.11","16627.54","16359.96","16591.35","","0.72065458130937",""
"2000-06-20","16645.99","16907.55","16645.99","16907.55","","0.81989554149328",""
"2000-06-21","16922.25","17212.38","16854.21","17210.08","","0.77022087030498","1.4253376394429"
"2000-06-22","17228.85","17364.26","17092.44","17106.01","","-0.26341675461529",""
"2000-06-23","17055.67","17214.47","16899","16963.21","","-0.36406830095177",""
"2000-06-26","16927.27","16975.07","16761.59","16925.4","","-0.096909735597593",""
"2000-06-27","16969.48","17285.47","16969.48","17279.06","","0.89811714728768",""
"2000-06-28","17289.31","17421.07","17230.04","17370.17","","0.22839561769316","0.40211797381619"
"2000-06-29","17448.35","17511.32","17383.01","17475.9","","0.26354820778993",""
"2000-06-30","17482.09","17510.07","17305.81","17411.05","","-0.16145882394683",""
"2000-07-03","17451.65","17636.67","17451.65","17614.66","","0.50493021008139",""
"2000-07-04","17655.57","17661.11","17434.07","17470.15","","-0.35776309174066",""
"2000-07-05","17473.76","17576.28","17364.7","17435.95","","-0.085101893558865","0.16415460862497"
"2000-07-06","17402.71","17402.71","17154.58","17282.37","","-0.384231619481",""
"2000-07-07","17290.46","17483.47","17290.46","17398.24","","0.29020186704389",""
"2000-07-10","17421.56","17594.66","17421.56","17572.68","","0.43326831414035",""
"2000-07-11","17567.5","17573.69","17436.58","17504.36","","-0.16917639871287",""
"2000-07-12","17519.04","17541.98","17210.18","17342.13","","-0.4043799121808","-0.23431774919043"
"2000-07-13","17348.34","17348.34","17009.65","17036.9","","-0.77118631856747",""
"2000-07-14","17136.7","17176.2","17019.5","17142.9","","0.26937174979018",""
"2000-07-17","17188.98","17476.86","17150.17","17286.83","","0.36310693640971",""
"2000-07-18","17261.08","17349.59","16834.02","16945.07","","-0.86719938868625",""
"2000-07-19","16905.34","17015.47","16703.01","16983.57","","0.098561832892658","-0.90734518816118"
"2000-07-21","17025.66","17098.74","16800.59","16811.49","","-0.44227789700603",""
"2000-07-24","16767.2","16767.2","16506.38","16547.12","","-0.68837901813203",""
"2000-07-25","16506.15","16573.59","16341.52","16573.59","","0.06941745743673",""
"2000-07-26","16553.57","16563.71","16400.22","16502.61","","-0.18639547254574",""
"2000-07-27","16457.7","16457.7","16027.34","16182.01","","-0.85201710542392","-2.099652035671"
"2000-07-28","16134.19","16134.19","15815.53","15838.57","","-0.93164968747928",""
"2000-07-31","15821.31","15854.66","15394.71","15727.49","","-0.30565506229276",""
"2000-08-01","15784.6","16099.67","15773.72","16099.67","","1.0157556532535",""
"2000-08-02","16118.8","16211.55","16054.66","16206.19","","0.28639519802108",""
"2000-08-03","16185.72","16185.72","15725.98","15814.44","","-1.0627108369559","-0.99786473545334"
"2000-08-04","15799.99","15897.25","15557.33","15667.36","","-0.40579952314546",""
"2000-08-07","15666.81","16039.4","15666.81","16002.71","","0.91977124233254",""
"2000-08-08","16044.81","16073.2","15755.22","15820.11","","-0.49840361571312",""
"2000-08-09","15873.42","16034.6","15778.86","16034.6","","0.584863156805",""
"2000-08-10","16050.87","16053.61","15946.6","15975.65","","-0.1599593170986","0.44047194318035"
"2000-08-11","16008.06","16125.66","15888.56","16117.5","","0.38391415882064",""
"2000-08-14","16109.95","16227.35","16055.07","16153.91","","0.0979980037785",""
"2000-08-15","16181.5","16309.5","16131.48","16298.29","","0.38643821381585",""
"2000-08-16","16300.49","16409.13","16249.94","16356.03","","0.15358574007676",""
"2000-08-17","16356.14","16356.14","16079.74","16161.03","","-0.52088620051174","0.50104991598001"
"2000-08-18","16156.64","16280.49","16118.89","16280.49","","0.31984354186956",""
"2000-08-21","16249.94","16257.34","15945.92","16040.18","","-0.64582343237843",""
"2000-08-22","16075.52","16454.74","15985.2","16454.74","","1.1081786883395",""
"2000-08-23","16446.47","16544.8","16351.42","16436.65","","-0.047771699340115",""
"2000-08-24","16433.36","16778.02","16433.36","16670.82","","0.61436548788619","1.3487925863767"
"2000-08-25","16718.54","16926.22","16603.69","16911.33","","0.62208019289751",""
"2000-08-28","16895.55","17209.16","16840.51","17181.12","","0.68737068871731",""
"2000-08-29","17165.91","17210.8","17004.01","17141.75","","-0.099631419233544",""
"2000-08-30","17131.36","17131.36","16895.36","16901.67","","-0.61255389586607",""
"2000-08-31","16918.03","17056.54","16769.49","16861.26","","-0.10395927364018","0.49330629287503"
"2000-09-01","16915.04","17018.52","16700.36","16739.78","","-0.31402792013546",""
"2000-09-04","16764.33","16883.31","16661.48","16688.21","","-0.13399898827053",""
"2000-09-05","16677.79","16712.33","16401.28","16452.27","","-0.6183928013394",""
"2000-09-06","16433.85","16531.81","16364.95","16399.87","","-0.13854226939571",""
"2000-09-07","16394.39","16397.1","16243.18","16300.46","","-0.26405450615289","-1.469016485294"
"2000-09-08","16370.23","16540.92","16239.26","16501.55","","0.53248792638936",""
"2000-09-11","16467.69","16477.53","16089","16130.9","","-0.98661407670989",""
"2000-09-12","16111.97","16133.19","15885.32","16040.23","","-0.2448007572971",""
"2000-09-13","16080.57","16306.4","16080.57","16190.52","","0.40502061383826",""
"2000-09-14","16208.33","16311.04","16144.11","16213.28","","0.06100854858765","-0.23289774519172"
"2000-09-18","16174.92","16174.92","15965.71","16061.16","","-0.40939744152998",""
"2000-09-19","16013.33","16124.19","15774.72","16124.19","","0.17009985094481",""
"2000-09-20","16146.04","16523.27","16146.04","16458.31","","0.89073311692399",""
"2000-09-21","16422.49","16460.49","16290.79","16311.05","","-0.3903319193209",""
"2000-09-22","16268.94","16270.42","15785.63","15818.25","","-1.3323483933262","-1.0712447863083"
"2000-09-25","15850.56","16144.19","15850.56","15992.9","","0.47687866282669",""
"2000-09-26","15992.86","16038.07","15905.37","15928.62","","-0.17490700336339",""
"2000-09-27","15907.19","15907.19","15621.88","15639.95","","-0.79427913618061",""
"2000-09-28","15642.84","15888.35","15625.87","15626.96","","-0.03608598127863",""
"2000-09-29","15663.71","15898.07","15663.71","15747.26","","0.33304976008265","-0.19534369791329"
"2000-10-02","15735.71","15902.51","15514.04","15902.51","","0.42606792465466",""
"2000-10-03","15905.25","15956.45","15779.54","15912.09","","0.026154917945744",""
"2000-10-04","15906.18","16153.67","15808.66","16149.08","","0.64205594409872",""
"2000-10-05","16157.2","16192.78","16052.12","16099.26","","-0.13418717553561",""
"2000-10-06","16084.05","16084.05","15884.65","15994.24","","-0.28423057184151","0.67586103932201"
"2000-10-10","15958.12","15958.12","15792.36","15827.72","","-0.45452497102861",""
"2000-10-11","15795.15","15795.15","15424.71","15513.57","","-0.87066091388705",""
"2000-10-12","15491.8","15580.32","15392.74","15550.64","","0.10365178503632",""
"2000-10-13","15516.15","15516.15","15101.64","15330.31","","-0.61973305183692",""
"2000-10-16","15366.81","15688.17","15366.81","15512.32","","0.5125818145517","-1.3286853371646"
"2000-10-17","15526.99","15545.06","15340.22","15340.22","","-0.48451670797913",""
"2000-10-18","15324.35","15324.35","14832.97","14872.48","","-1.3448194468863",""
"2000-10-19","14901.11","15027.13","14707.88","14811.08","","-0.17966658459984",""
"2000-10-20","14842.81","15314.97","14842.81","15198.73","","1.1220572254828",""
"2000-10-23","15197.93","15224.81","15035.24","15097.96","","-0.2889029549346","-1.1758484689171"
"2000-10-24","15100.08","15229.46","15066.6","15148.19","","0.14424732986221",""
"2000-10-25","15108.46","15108.46","14840.47","14840.47","","-0.89130883964042",""
"2000-10-26","14787.38","14858.43","14577.2","14858.43","","0.052526725540743",""
"2000-10-27","14852.79","14989.41","14582.2","14582.2","","-0.81498721485221",""
"2000-10-30","14607.02","14715.66","14425.22","14464.56","","-0.35178231371471","-1.8613043128044"
"2000-10-31","14475.98","14566.05","14333.16","14539.6","","0.22472314755401",""
"2000-11-01","14557.45","14888.03","14557.45","14872.39","","0.98283066757433",""
"2000-11-02","14857.36","14961.69","14767.96","14837.78","","-0.1011837954335",""
"2000-11-06","14904.29","15371.44","14887.36","15371.44","","1.534562671003",""
"2000-11-07","15356.94","15422.15","15259.78","15340.33","","-0.087985198855025","2.5529474918428"
"2000-11-08","15256.16","15602.39","15219.11","15399.64","","0.16758661562906",""
"2000-11-09","15270.16","15270.16","14997.91","15060.05","","-0.96841546362213",""
"2000-11-10","14952.18","15015.19","14873.52","14988.54","","-0.20670824841009",""
"2000-11-13","14824.71","14824.71","14461.16","14664.64","","-0.94879252401861",""
"2000-11-14","14680.54","14685.02","14549.73","14660.04","","-0.013625073713612","-1.9699546941354"
"2000-11-15","14812.39","14958.33","14769.26","14799.14","","0.41013233493997",""
"2000-11-16","14852.24","14857.48","14551.66","14587.03","","-0.62696024958297",""
"2000-11-17","14510.22","14601.17","14420.36","14544.3","","-0.12740521301713",""
"2000-11-20","14510.39","14577.73","14450.63","14531.65","","-0.037789482666648",""
"2000-11-21","14413.13","14414.59","14211.03","14408.46","","-0.36973639953646","-0.75175900986322"
"2000-11-22","14420.04","14464","14172.64","14301.31","","-0.32417445211589",""
"2000-11-24","14247.31","14430.11","14229.65","14315.35","","0.04261500129762",""
"2000-11-27","14422.25","14746.88","14412.43","14720.39","","1.2117345617728",""
"2000-11-28","14664.88","14788.41","14573.27","14658.87","","-0.18188229096054",""
"2000-11-29","14606.36","14606.36","14444.99","14485.32","","-0.51723995939784","0.23105286059614"
"2000-11-30","14449.74","14683.5","14385.16","14648.51","","0.48653580897616",""
"2000-12-01","14600.53","14984.37","14596.39","14835.33","","0.5503759413523",""
"2000-12-04","14922.67","15067.19","14899.09","14954.73","","0.34813651811837",""
"2000-12-05","15068.97","15068.97","14695.05","14695.05","","-0.76075083725627",""
"2000-12-06","14842.95","15109.64","14842.95","14889.37","","0.57052541434736","1.1948228455379"
"2000-12-07","14825.62","14834.42","14720.36","14720.36","","-0.4957891040284",""
"2000-12-08","14663.86","14769.44","14622.83","14696.51","","-0.070421670714256",""
"2000-12-11","14775.93","15051.34","14775.93","15015.7","","0.93313683951566",""
"2000-12-12","15097.29","15270.89","15071.7","15114.64","","0.28522247332349",""
"2000-12-13","15086.25","15273.4","14989.85","15168.68","","0.15499818853235","0.80714672662886"
"2000-12-14","15097","15117.69","14883.35","14927.19","","-0.6969728761625",""
"2000-12-15","14832.39","14832.39","14552.29","14552.29","","-1.1046719928248",""
"2000-12-18","14462.35","14566.21","14384.6","14483.9","","-0.20458231291004",""
"2000-12-19","14461.64","14461.64","14132.37","14132.37","","-1.0670518503216",""
"2000-12-20","14052.62","14082.64","13801.98","13914.43","","-0.67495788830731","-3.7482369205263"
"2000-12-21","13768.03","13780.71","13182.51","13423.21","","-1.5609035725415",""
"2000-12-22","13469.99","13517.23","13338.11","13427.08","","0.01251919183446",""
"2000-12-25","13597.57","13931.61","13597.57","13931.61","","1.6019731864818",""
"2000-12-26","13878.52","14019.73","13794.43","14007.85","","0.23701741896573",""
"2000-12-27","13935.26","13981.49","13797.74","13981.49","","-0.081802614335482","0.20880361040502"
"2000-12-28","13966.95","13990.27","13866.18","13946.96","","-0.10739010651349",""
"2000-12-29","13899.49","13966.82","13781.12","13785.69","","-0.50510470937648",""
"2001-01-04","13898.09","13990.57","13667.68","13691.49","","-0.29777946989834",""
"2001-01-05","13763.22","13947.06","13725.46","13867.61","","0.55509059031633",""
"2001-01-09","13732.85","13732.85","13460.82","13610.51","","-0.81272204794139","-1.1679057434134"
"2001-01-10","13593.16","13593.16","13349.15","13432.65","","-0.57127000186545",""
"2001-01-11","13433.09","13436.61","13123.81","13201.07","","-0.75525650036085",""
"2001-01-12","13246.2","13451.95","13246.2","13347.74","","0.47986045103458",""
"2001-01-15","13450.28","13573.55","13441.52","13506.23","","0.51264026619914",""
"2001-01-16","13561.73","13598.2","13442.09","13584.45","","0.25079185000866","-0.083233934983929"
"2001-01-17","13593.83","13688.9","13476.55","13667.63","","0.26511537604943",""
"2001-01-18","13734.79","13931.91","13723.21","13873.92","","0.6505972549632",""
"2001-01-19","13956.34","14186.62","13947.92","13989.12","","0.35912096738937",""
"2001-01-22","14010.07","14039.4","13841.03","14032.42","","0.13421793401581",""
"2001-01-23","13966.64","14060.23","13913.1","13984.66","","-0.1480662834752","1.2609852489426"
"2001-01-24","14020.61","14034.11","13857.83","13893.58","","-0.28377460088889",""
"2001-01-25","13879.83","13879.83","13730.17","13803.38","","-0.28287220517031",""
"2001-01-26","13726.98","13750.23","13626.05","13696.06","","-0.33897941502251",""
"2001-01-29","13724.26","13908.4","13721.86","13845.28","","0.47060932201947",""
"2001-01-30","13885.27","13910.71","13713.55","13826.65","","-0.058477362585728","-0.49349426164796"
"2001-01-31","13855.74","13855.74","13726.51","13843.55","","0.053050412767552",""
"2001-02-01","13740.92","13779.55","13667.93","13779.55","","-0.20124386167022",""
"2001-02-02","13764.69","13862.29","13703.63","13703.63","","-0.23994109076715",""
"2001-02-05","13588.64","13588.64","13367.91","13385.52","","-1.0200376801065",""
"2001-02-06","13316.25","13379.44","13240.37","13269.85","","-0.37692335952151","-1.7850955792979"
"2001-02-07","13273.93","13373.78","13268.61","13366.01","","0.31357680069541",""
"2001-02-08","13336.34","13336.34","12966.83","13138.23","","-0.74649212839349",""
"2001-02-09","13140.61","13460.39","13135.02","13422.83","","0.93072294590344",""
"2001-02-13","13431.72","13461.11","13247.95","13274.7","","-0.4819374809405",""
"2001-02-14","13179.27","13405.52","13119.34","13284.06","","0.030611342690021","0.046481479954886"
"2001-02-15","13273.91","13416.55","13273.67","13327.39","","0.1414278179572",""
"2001-02-16","13348.72","13349.08","13166.46","13175.49","","-0.49783309715473",""
"2001-02-19","13060.2","13137.1","12950.74","13119.59","","-0.18465125879485",""
"2001-02-20","13092.36","13248.36","13073.24","13248.36","","0.42418576359284",""
"2001-02-21","13181.5","13185.23","13084.55","13100.08","","-0.488817293324","-0.60568806772353"
"2001-02-22","13041.72","13125.34","12861.33","13073.36","","-0.088672735321071",""
"2001-02-23","13054.46","13272.81","13048.54","13246","","0.56975302363719",""
"2001-02-26","13255.29","13315.86","13170.99","13201.14","","-0.14733138738477",""
"2001-02-27","13232.86","13262.22","13041.33","13059.86","","-0.46729154533536",""
"2001-02-28","12987.5","13040.31","12784.17","12883.54","","-0.59033112145978","-0.7238737658638"
"2001-03-01","12811.52","12844.35","12528.5","12653.23","","-0.78338078099561",""
"2001-03-02","12594.46","12594.46","12261.8","12261.8","","-1.3647174208801",""
"2001-03-05","12285.46","12389.09","12133.9","12322.16","","0.21326155430758",""
"2001-03-06","12402.89","12687.74","12351.14","12687.74","","1.2697426711867",""
"2001-03-07","12748.56","12824.19","12539.75","12723.89","","0.12356355032301","-0.54153042605841"
"2001-03-08","12694.22","12756.97","12584.1","12650.56","","-0.25101551376111",""
"2001-03-09","12549.19","12667.21","12500.51","12627.9","","-0.077861670338345",""
"2001-03-12","12509.67","12509.67","12171.37","12171.37","","-1.5991669234837",""
"2001-03-13","12044.78","12044.78","11710.33","11819.7","","-1.2733011129889",""
"2001-03-14","11912.61","12004.38","11793.27","11843.59","","0.087691091963018","-3.113654128609"
"2001-03-15","11685.64","12152.83","11433.88","12152.83","","1.119405819007",""
"2001-03-16","12169.65","12374.45","12071.49","12232.98","","0.28548428834737",""
"2001-03-19","12183.98","12544.68","12143.67","12190.97","","-0.14940031548702",""
"2001-03-21","12184.32","13103.94","12100.97","13103.94","","3.1363633342874",""
"2001-03-22","12982.53","13237.33","12853.97","12853.97","","-0.83646139123053","3.5553917349242"
"2001-03-23","12866.02","13242.72","12866.02","13214.54","","1.2014767907083",""
"2001-03-26","13309.72","13862.31","13296.98","13862.31","","2.078355677952",""
"2001-03-27","13766.9","13829.47","13536.53","13638.33","","-0.70744120113417",""
"2001-03-28","13726.48","13867.58","13567.71","13765.51","","0.40311116078922",""
"2001-03-29","13620.07","13620.07","13072.36","13072.36","","-2.2438306856792","0.7316717426361"
"2001-03-30","13203","13457.9","12992.45","12999.7","","-0.2420669387156",""
"2001-04-02","13057.65","13089.47","12781.34","12937.86","","-0.20708826619638",""
"2001-04-03","12970.67","13357.96","12970.67","13124.47","","0.62193271502278",""
"2001-04-04","13043.18","13242.78","12874.76","13242.78","","0.38973897529963",""
"2001-04-05","13344.2","13555.46","13323.16","13381.38","","0.45217395743336","1.0146904428438"
"2001-04-06","13517.7","13674.58","13284.79","13383.76","","0.0077236350690086",""
"2001-04-09","13304.36","13304.36","12841.76","12841.76","","-1.7953591062127",""
"2001-04-10","12847.89","12893.85","12579.56","12620.27","","-0.75559027444624",""
"2001-04-11","12784.64","13208.65","12724.47","13174.93","","1.8679670060954",""
"2001-04-12","13205.06","13452.6","13126.21","13352.44","","0.58123186854398","-0.094026870950545"
"2001-04-13","13454.87","13578.64","13291.2","13385.72","","0.10811011544081",""
"2001-04-16","13338.92","13451.02","13217.64","13254.89","","-0.42656083207665",""
"2001-04-17","13179.33","13203.61","13019.6","13067.09","","-0.61972456227987",""
"2001-04-18","13170.09","13705.86","13170.09","13641.79","","1.8692477444164",""
"2001-04-19","13789.47","14099.49","13789.47","13868.28","","0.71512416885781","1.6461966343585"
"2001-04-20","13855.03","13999.58","13686.66","13765.67","","-0.32252473205924",""
"2001-04-23","13837.19","14051.97","13639.11","13715.6","","-0.15825432209223",""
"2001-04-24","13628.1","13762.95","13403.27","13743.18","","0.087242374488868",""
"2001-04-25","13799.29","13920.67","13769.58","13827.5","","0.26564324773127",""
"2001-04-26","13968.93","14084.55","13957.63","13973.03","","0.45469243412316","0.32679900219182"
"2001-04-27","14036.26","14065.48","13795.05","13934.32","","-0.12048116482855",""
"2001-05-01","14096.32","14425.46","14096.32","14425.46","","1.5043891024914",""
"2001-05-02","14441.39","14444.84","14296.54","14421.64","","-0.011502056917803",""
"2001-05-07","14384.14","14556.11","14184.85","14529.41","","0.3233328843186",""
"2001-05-08","14420.17","14420.17","14227.37","14289.05","","-0.72446232233169","0.97127644273193"
"2001-05-09","14235.3","14235.3","13957.81","14084.85","","-0.62511296869444",""
"2001-05-10","14035.5","14197.09","14015.7","14017.79","","-0.20726766763215",""
"2001-05-11","14055.09","14178.32","14043.92","14043.92","","0.080879733216372",""
"2001-05-14","14041.79","14041.79","13828.7","13873.02","","-0.5317334502695",""
"2001-05-15","13829.3","14103.06","13806.05","14054.03","","0.56298638795017","-0.72024796542954"
"2001-05-16","14050.63","14050.63","13694.27","13694.27","","-1.1261989970095",""
"2001-05-17","13845.49","13975.12","13725.25","13910.67","","0.68091617724901",""
"2001-05-18","13931.62","14067.73","13877.77","13877.77","","-0.10283625227408",""
"2001-05-21","13938.78","14214.21","13938.78","14176.83","","0.92594460583604",""
