"Data","Otwarcie","Najwyzszy","Najnizszy","Zamkniecie","Wolumen","Stopy_zwrotu_1d","Stopy_zwrotu_5d"
"2000-01-03","6961.72","7159.33","6720.87","6750.76","","",""
"2000-01-04","6747.24","6755.36","6510.46","6586.95","","-1.0668301594121",""
"2000-01-05","6585.85","6585.85","6388.91","6502.07","","-0.56327261121842",""
"2000-01-06","6501.45","6539.31","6402.63","6474.92","","-0.18172337942046",""
"2000-01-07","6489.94","6791.53","6470.14","6780.96","","2.0056775618379",""
"2000-01-10","6785.47","6975.26","6785.47","6925.52","","0.91612052565762","1.1099719374446"
"2000-01-11","6926.04","6943.83","6821.26","6891.25","","-0.21543823072229",""
"2000-01-12","6878.92","6913.5","6783.22","6912.81","","0.13566148862789",""
"2000-01-13","6913.13","7106.45","6898.69","6955.98","","0.27037042649881",""
"2000-01-14","6960.29","7207.45","6960.29","7173.22","","1.3355826051974",""
"2000-01-17","7177.48","7297.04","7112.97","7258.9","","0.51566628297811","2.0418425725799"
"2000-01-18","7262.21","7306.48","7053.86","7072.12","","-1.1321192327594",""
"2000-01-19","7065.31","7110.19","6987.12","7091.04","","0.11603140097736",""
"2000-01-20","7095.98","7230.75","7076.81","7112.66","","0.13221138084086",""
"2000-01-21","7103.7","7103.7","6939.94","6992.75","","-0.73840470914861",""
"2000-01-24","6987.59","7092.5","6921.97","6931.99","","-0.37900743847767","-2.0012885985674"
"2000-01-25","6928.08","6928.08","6809.64","6809.64","","-0.77337745273397",""
"2000-01-26","6838.05","6980.93","6838.05","6969.37","","1.006936857854",""
"2000-01-27","6983.42","7169.87","6944.65","7126.13","","0.96602192143699",""
"2000-01-28","7128.01","7214.58","7040.49","7066.6","","-0.36432317282344",""
"2000-01-31","7054.24","7054.24","6816.54","6835.6","","-1.4433867965878","-0.60812864285429"
"2000-02-01","6841.12","7052.22","6841.12","7050.46","","1.3440811905759",""
"2000-02-02","7063.57","7172.05","7038.71","7171.95","","0.74198001593782",""
"2000-02-03","7175.87","7354.56","7134.42","7354.26","","1.0901726531995",""
"2000-02-04","7355.69","7491.79","7338.15","7444.61","","0.53029716415637",""
"2000-02-07","7450.79","7450.79","7270.4","7296.32","","-0.87380784385819","2.8327231800114"
"2000-02-08","7295.61","7570.55","7263.19","7549.88","","1.4836175974335",""
"2000-02-09","7566.68","7676.56","7526.08","7629.11","","0.45338279165618",""
"2000-02-10","7617.07","7709.27","7496.42","7709.27","","0.45393793366265",""
"2000-02-11","7724.36","7812.09","7586.26","7611.55","","-0.55401515442443",""
"2000-02-14","7569.01","7660.39","7542.3","7644.8","","0.18930234802601","2.0262255163539"
"2000-02-15","7636.41","7699.97","7396.13","7396.13","","-1.4361592025798",""
"2000-02-16","7401.26","7596.9","7342.65","7490.32","","0.5495835896542",""
"2000-02-17","7478.32","7637.46","7394.02","7580.53","","0.51991988668198",""
"2000-02-18","7584.39","7658.88","7543.5","7573.78","","-0.038688504415091",""
"2000-02-21","7568.34","7590.53","7447.71","7590.53","","0.095941530215585","-0.3094027004431"
"2000-02-22","7580.38","7725.5","7540.36","7607.94","","0.099497781515268",""
"2000-02-23","7619.83","7772.28","7619.83","7698.97","","0.51655484689366",""
"2000-02-24","7696.92","7813.2","7587.08","7640.53","","-0.33091420601498",""
"2000-02-25","7668.7","7776.84","7640.69","7738.68","","0.55434033516043",""
"2000-02-28","7732.9","7747.37","7492.23","7587.13","","-0.85893631903843","-0.019457561484056"
"2000-02-29","7590.9","7700.36","7590.9","7644.55","","0.32744001030776",""
"2000-03-01","7645.3","7769.01","7618.6","7727.93","","0.47112540092019",""
"2000-03-02","7720.9","7950.66","7639.93","7945.77","","1.207281015523",""
"2000-03-03","7952.28","8022.48","7874.57","7960.03","","0.077871480481165",""
"2000-03-06","7960.09","8030.59","7925.2","7975.78","","0.085846158019746","2.1695640652518"
"2000-03-07","7971.23","8136.16","7929.52","8064.97","","0.48295901404013",""
"2000-03-08","8069.98","8097.68","7949.38","7987","","-0.42190718109603",""
"2000-03-09","7984.21","8084.92","7877.19","7949.15","","-0.20629922597087",""
"2000-03-10","7952.51","8076.31","7952.51","7975.95","","0.14617306142671",""
"2000-03-13","7977.06","7991.07","7630.31","7693.85","","-1.5638707778452","-1.5629451094452"
"2000-03-14","7695.79","7757.03","7630.1","7650.05","","-0.24794413382112",""
"2000-03-15","7633.2","7633.2","7411.76","7414.46","","-1.358474710706",""
"2000-03-16","7416.64","7648.28","7416.64","7583.96","","0.98165071779514",""
"2000-03-17","7594.99","7834.54","7574.52","7710.92","","0.72101636465244",""
"2000-03-20","7716.24","7887.97","7716.24","7872.38","","0.89998519481051","0.99623343273102"
"2000-03-21","7865.48","7865.48","7735.74","7807.93","","-0.3570138215932",""
"2000-03-22","7827.56","7949.72","7787.09","7798.62","","-0.051815194340075",""
"2000-03-23","7803.69","7873.03","7677.08","7694.78","","-0.58215516629705",""
"2000-03-24","7706.5","7932.42","7706.5","7932.42","","1.3209493336552",""
"2000-03-27","7932.71","7939.92","7832.06","7892.49","","-0.21916605484817","0.11079909657668"
"2000-03-28","7891.15","8031.21","7880.12","7931.93","","0.21648325604204",""
"2000-03-29","7930.82","7963.7","7859.44","7864.76","","-0.36933985748594",""
"2000-03-30","7834.56","7849.53","7610.51","7644.89","","-1.2314233425299",""
"2000-03-31","7649.88","7704.28","7522.7","7599.39","","-0.25925078266743",""
"2000-04-03","7599.78","7641.53","7404.37","7429.22","","-0.98355138208404","-2.6270821087253"
"2000-04-04","7431.42","7566.92","7430.18","7522.8","","0.54362966721819",""
"2000-04-05","7502.09","7538.72","7205.86","7330.77","","-1.1229921983797",""
"2000-04-06","7345.01","7480.13","7325.72","7446.21","","0.67856862410882",""
"2000-04-07","7470.39","7533.36","7399.81","7522.2","","0.44095961030573",""
"2000-04-10","7534.91","7614.81","7507.93","7516.95","","-0.030321475915989","0.50984422733702"
"2000-04-11","7513.12","7513.12","7366.49","7442.66","","-0.43134817403643",""
"2000-04-12","7438.26","7517.75","7414.38","7443.07","","0.0023923682295104",""
"2000-04-13","7421.06","7450.39","7302.82","7449.06","","0.034936897366489",""
"2000-04-14","7440.05","7440.05","7168.9","7214.83","","-1.3875369951225",""
"2000-04-17","7201.66","7201.66","6890.96","7187.14","","-0.16699977880642","-1.9485556823694"
"2000-04-18","7186.18","7305.03","7094.92","7196.49","","0.056462158408537",""
"2000-04-19","7204.33","7305.94","7146.52","7216.71","","0.12185274865996",""
"2000-04-20","7216.22","7242.8","7157.95","7157.95","","-0.35505933214504",""
"2000-04-25","7164.15","7317.06","7096.38","7280.51","","0.73731423101493",""
"2000-04-26","7293.1","7444.28","7293.1","7388.55","","0.63974139140493","1.2003111973433"
"2000-04-27","7386.61","7413.82","7156.83","7221.74","","-0.99173679105783",""
"2000-04-28","7223.27","7436.45","7223.27","7414.68","","1.1450563922287",""
"2000-05-02","7407.53","7561.67","7405.7","7555.92","","0.81949384345516",""
"2000-05-03","7547.91","7571.72","7362.75","7376.93","","-1.0411688644501",""
"2000-05-04","7388.68","7419.74","7321.43","7386.71","","0.057538664642346","-0.01081675518174"
"2000-05-05","7391.62","7530.82","7333.48","7530.82","","0.83912182287061",""
"2000-05-08","7532.97","7532.97","7383.22","7408.09","","-0.71360174167178",""
"2000-05-09","7407.89","7407.95","7225.18","7280.54","","-0.75426576282113",""
"2000-05-10","7273.56","7313.27","7102.59","7120.86","","-0.96311448826456",""
"2000-05-11","7111.28","7277.56","7013.7","7259.48","","0.83730657073919","-0.75455359914767"
"2000-05-12","7269.87","7331.03","7206.09","7269.28","","0.058588435188336",""
"2000-05-15","7266.08","7278.03","7188.25","7195.15","","-0.44515451785858",""
"2000-05-16","7203.58","7398.48","7203.58","7371.06","","1.0490094078459",""
"2000-05-17","7370.18","7378.57","7197.83","7211.51","","-0.95037362719911",""
"2000-05-18","7214.5","7258.61","7158.54","7181.58","","-0.1806207364692","-0.4685510384927"
"2000-05-19","7182.46","7182.46","6958.92","6989.03","","-1.1803098047958",""
"2000-05-22","6983.46","7040.57","6818.7","6912.96","","-0.47528607008629",""
"2000-05-23","6918.93","7017.24","6883.39","6927.69","","0.092440169120167",""
"2000-05-24","6920.14","6920.14","6794.08","6834.88","","-0.5857551589867",""
"2000-05-25","6846.37","6998.31","6846.37","6978.87","","0.9054214450598","-1.2434894196888"
"2000-05-26","6969.01","6972.21","6833.11","6938.33","","-0.25301566542777",""
"2000-05-29","6956.14","7029.8","6956.14","7019.72","","0.50648376391851",""
"2000-05-30","7024.6","7150.5","7024.6","7119.26","","0.6115064445925",""
"2000-05-31","7127.26","7213.98","7101.14","7109.67","","-0.058541080911664",""
"2000-06-01","7117.57","7277.52","7117.57","7272.76","","0.98498130203716","1.7914147642087"
"2000-06-02","7286.19","7460.51","7246.17","7448.04","","1.0342744221136",""
"2000-06-05","7456.22","7486.4","7354.84","7401.73","","-0.27087615036964",""
"2000-06-06","7404.78","7464.76","7298.23","7337.15","","-0.38058410311233",""
"2000-06-07","7363.66","7363.66","7241.58","7286.61","","-0.30018723643972",""
"2000-06-08","7293.74","7390.5","7211.97","7247.99","","-0.23079400002319","-0.14816706783126"
"2000-06-09","7246.46","7354.32","7233.65","7257.52","","0.057065584154295",""
"2000-06-12","7251.29","7315.05","7224.72","7235.64","","-0.13112903580838",""
"2000-06-13","7222.77","7307.34","7173.88","7268.91","","0.19923407142407",""
"2000-06-14","7292.77","7374.6","7251.23","7350.94","","0.48735862824639",""
"2000-06-15","7347.75","7388.24","7324.6","7328.62","","-0.13206745033329","0.48046179768309"
"2000-06-16","7344.44","7368.57","7131.4","7131.4","","-1.184740675825",""
"2000-06-19","7134.17","7225.34","7134.17","7198.8","","0.40853112903212",""
"2000-06-20","7207.59","7270.2","7201.88","7227.27","","0.17141716284244",""
"2000-06-21","7227.05","7240.01","7090.5","7100.09","","-0.77104257880004",""
"2000-06-22","7112.15","7172.86","7028.34","7053.67","","-0.2848716119701","-1.6607065747206"
"2000-06-23","7056.82","7081.58","6976.97","6980.41","","-0.45342056975117",""
"2000-06-26","6986.89","7085.27","6975.07","7027.19","","0.29007640699872",""
"2000-06-27","7029.55","7064.44","6966.45","7048.96","","0.13433500508727",""
"2000-06-28","7050.84","7072.64","7010.67","7056.05","","0.04366034672823",""
"2000-06-29","7055.42","7058","6851.84","6874.54","","-1.1318006315278","-1.1171494424647"
"2000-06-30","6882.94","6935.18","6866.85","6898.21","","0.14927680394266",""
"2000-07-03","6912.97","6962.02","6842.61","6958.96","","0.38079288632959",""
"2000-07-04","6958.4","6976.08","6881.14","6944.36","","-0.091211333213643",""
"2000-07-05","6946.73","7090.11","6946.73","6961.73","","0.10849489790403",""
"2000-07-06","6947.21","6978.93","6905.24","6951.09","","-0.06642642093136","0.48092683403128"
"2000-07-07","6957.01","7052.22","6919.94","7052.22","","0.62729404028245",""
"2000-07-10","7052.68","7126.04","7031.33","7070.82","","0.11439296403201",""
"2000-07-11","7068.09","7069.49","6955.58","7003.98","","-0.41248843877046",""
"2000-07-12","7015.84","7100.36","7011.68","7065.97","","0.38268919410642",""
"2000-07-13","7073.81","7196.16","7008.96","7195.99","","0.79187619330514","1.5037639529556"
"2000-07-14","7193.23","7342.22","7173.42","7318.38","","0.73244049176415",""
"2000-07-17","7320.1","7430.7","7320.1","7430.7","","0.6614771799261",""
"2000-07-18","7417.02","7449.78","7355.31","7406.91","","-0.13926602165798",""
"2000-07-19","7406.24","7406.24","7321.27","7366.57","","-0.23717476101563",""
"2000-07-20","7364.64","7491.8","7303.91","7480.14","","0.66444062535488","1.6819175143715"
"2000-07-21","7481.19","7503.32","7373.15","7373.26","","-0.62501777877606",""
"2000-07-24","7377.98","7428.17","7308.45","7328.31","","-0.26557160620067",""
"2000-07-25","7323.24","7358.64","7294.06","7329.04","","0.004325952127106",""
"2000-07-26","7330.14","7368.34","7250.22","7302.12","","-0.15981262791839",""
"2000-07-27","7291.14","7333.02","7170.81","7183.44","","-0.71164970374704","-1.7577257645151"
"2000-07-28","7188.63","7222.11","7076.37","7128.3","","-0.33464996181203",""
"2000-07-31","7135.39","7251.88","7112.94","7190.37","","0.37652697274767",""
"2000-08-01","7194.03","7244.55","7094.93","7145.53","","-0.27167918406532",""
"2000-08-02","7151.5","7197.32","7068.96","7112.45","","-0.20152205626753",""
"2000-08-03","7113.08","7113.08","6954.6","7037.91","","-0.45755175298293","-0.88887598238014"
"2000-08-04","7040.25","7112.97","7007.21","7016.59","","-0.13176086600595",""
"2000-08-07","7020.65","7135.28","7020.65","7113.22","","0.59401407419474",""
"2000-08-08","7110.47","7194.22","7079.74","7123.81","","0.06460869172268",""
"2000-08-09","7129.7","7268.64","7129.7","7226.71","","0.62282994783058",""
"2000-08-10","7228.7","7318.94","7213.38","7280.97","","0.32486143154406","1.4745532792861"
"2000-08-11","7289.26","7327.22","7225.03","7322.98","","0.24986064057486",""
"2000-08-14","7323.87","7369.01","7297.03","7331.67","","0.051506102023519",""
"2000-08-15","7336.73","7380.19","7276.04","7307.43","","-0.14382452285475",""
"2000-08-16","7314.57","7363.64","7291.01","7315.27","","0.04656963576324",""
"2000-08-17","7320.69","7336.23","7214.68","7278.43","","-0.21926506230421","-0.015153206797337"
"2000-08-18","7286.32","7320.61","7216.62","7232.42","","-0.27540710675999",""
"2000-08-21","7233.74","7258.87","7147.15","7199.34","","-0.19909542040662",""
"2000-08-22","7208.39","7282.21","7208.39","7249.2","","0.29973974980821",""
"2000-08-23","7257.34","7263.55","7157.85","7232.78","","-0.098482644619945",""
"2000-08-24","7233.78","7279.2","7213.2","7230.26","","-0.015134053497341","-0.28837947547569"
"2000-08-25","7232.37","7333.09","7232.37","7307.17","","0.45952964500919",""
"2000-08-28","7320.93","7395.81","7310.29","7339.22","","0.19006950329865",""
"2000-08-29","7342.04","7355.58","7277.17","7294.4","","-0.26603314211096",""
"2000-08-30","7292.46","7292.46","7176.24","7185.56","","-0.65289547282627",""
"2000-08-31","7191","7251.31","7168.52","7216.45","","0.18629867800073","-0.083030788628674"
"2000-09-01","7221.41","7397.12","7221.41","7344.67","","0.76486805687691",""
"2000-09-04","7355.74","7453.36","7355.74","7445.56","","0.59250802597068",""
"2000-09-05","7448.08","7456.71","7369.36","7395.07","","-0.29550784559264",""
"2000-09-06","7397.05","7434.02","7315.15","7333.02","","-0.36594197948491",""
"2000-09-07","7327.66","7383.6","7283.79","7373.34","","0.23813910968105","0.93406536745109"
"2000-09-08","7373.9","7393.88","7248.94","7267.77","","-0.62630856618735",""
"2000-09-11","7267.68","7273.3","7196.64","7214.45","","-0.31979470561299",""
"2000-09-12","7213.18","7213.18","7129.03","7135.75","","-0.47636016777788",""
"2000-09-13","7134.56","7169.53","6994.18","7006.26","","-0.79533763825187",""
"2000-09-14","7010.7","7101.5","7006.64","7048.5","","0.26104542727916","-1.9567556505509"
"2000-09-15","7048.88","7077.58","6976.41","6999.54","","-0.30272043538069",""
"2000-09-18","6959.93","6977.25","6873.4","6891.69","","-0.674376581786",""
"2000-09-19","6865.87","6937.82","6839.3","6937.74","","0.28922862054297",""
"2000-09-20","6953.25","6973.31","6726.46","6765.23","","-1.0935454059337",""
"2000-09-21","6774.26","6817.09","6581.93","6682.92","","-0.53163037572135","-2.3130441782787"
"2000-09-22","6677.83","6740.25","6468.46","6740.25","","0.37097427864949",""
"2000-09-25","6739.28","6827.07","6739.28","6788.69","","0.31099723410183",""
"2000-09-26","6779.81","6827.89","6726.24","6765.04","","-0.15156086068023",""
"2000-09-27","6761.93","6857.48","6716.84","6814.06","","0.3135584535377",""
"2000-09-28","6809.59","6846.99","6727.32","6832.76","","0.11902130891524","0.96299041452404"
"2000-09-29","6835.13","6884.63","6771.66","6798.12","","-0.22073399866521",""
"2000-10-02","6800.07","6906.83","6766.1","6862.26","","0.40783422972209",""
"2000-10-04","6857.48","6896.54","6760.71","6823.43","","-0.24644281704323",""
"2000-10-05","6819.12","6917.17","6819.12","6892.49","","0.4373404098951",""
"2000-10-06","6895.71","6921.08","6712.48","6776.39","","-0.73777517887724","-0.3597773549685"
"2000-10-09","6776.04","6776.04","6624.55","6680.78","","-0.61712223439809",""
"2000-10-10","6683.69","6726.45","6655.51","6673.15","","-0.049628345476066",""
"2000-10-11","6668.94","6668.94","6467.29","6561.63","","-0.73191495352727",""
"2000-10-12","6569.86","6649.25","6383.17","6465.26","","-0.64257428661404",""
"2000-10-13","6452.11","6661.3","6385.55","6661.3","","1.2972998402736","-0.74393997974189"
"2000-10-16","6668.12","6725.33","6578.78","6627.25","","-0.22256392868615",""
"2000-10-17","6622.01","6668.56","6521.75","6531.71","","-0.63064594625793",""
"2000-10-18","6523.75","6523.75","6297.49","6483","","-0.32508727416377",""
"2000-10-19","6489.85","6620.78","6488.69","6619.43","","0.9044572291091",""
"2000-10-20","6616.76","6663.18","6533.15","6618.43","","-0.006561400146689","-0.28040132014543"
"2000-10-23","6614.18","6651.1","6542.87","6620.87","","0.016008075167746",""
"2000-10-24","6617.73","6835.16","6603.49","6802.81","","1.1773280799403",""
"2000-10-25","6794.48","6810.3","6701.31","6748.22","","-0.34991087789565",""
"2000-10-26","6749.01","6858.1","6718.55","6767.9","","0.12647004382658",""
"2000-10-27","6768.87","6930.36","6768.87","6924.68","","0.99457756884038","1.9644728898794"
"2000-10-30","6921.33","6955.92","6880.18","6926.57","","0.011851877280264",""
"2000-10-31","6928.69","7087.92","6928.69","7077.44","","0.93579686956419",""
"2000-11-01","7093.84","7114.2","7015.52","7059.07","","-0.11287077394895",""
"2000-11-02","7067.7","7135.89","7048.88","7088.64","","0.18154325371474",""
"2000-11-03","7092.02","7152.45","7072.37","7128.27","","0.24212202083957","1.2584432474498"
"2000-11-06","7139.94","7185.66","7111.5","7136.3","","0.048895761429327",""
"2000-11-07","7140.25","7140.25","7028.79","7076.28","","-0.36680897852952",""
"2000-11-08","7075.82","7130.21","7004.93","7008.64","","-0.41712561491942",""
"2000-11-09","7005.2","7019.57","6930.29","6959.5","","-0.3055713772009",""
"2000-11-10","6962.94","7013.07","6831.4","6851.69","","-0.6780333790678","-1.7186435882883"
"2000-11-13","6839.98","6839.98","6690.61","6742.1","","-0.70025156189102",""
"2000-11-14","6740.64","6966.65","6740.64","6966.65","","1.4228802644108",""
"2000-11-15","6976.16","6976.63","6882","6961.09","","-0.03467436134868",""
"2000-11-16","6950.94","6950.94","6805.15","6842.11","","-0.74871967753336",""
"2000-11-17","6824","6839.92","6724.07","6752.29","","-0.57389657513695","-0.6346619114992"
"2000-11-20","6755.23","6794.41","6598.42","6609.48","","-0.92837935015259",""
"2000-11-21","6594.88","6679.87","6571.56","6678.07","","0.44836742811337",""
"2000-11-22","6669.75","6669.75","6474.5","6510.54","","-1.1033955546308",""
"2000-11-23","6508.53","6617.79","6476.63","6601","","0.5992721250341",""
"2000-11-24","6607.98","6710.45","6572.34","6664.18","","0.41369861319905","-0.57043673843691"
"2000-11-27","6665.25","6804.22","6665.25","6696.91","","0.21277435935904",""
"2000-11-28","6696.71","6717.74","6603.61","6625.56","","-0.46518712446835",""
"2000-11-29","6609.76","6655.36","6534.82","6598.32","","-0.17892174490102",""
"2000-11-30","6598.07","6598.07","6361.43","6372.33","","-1.5135115526315",""
"2000-12-01","6379.26","6542.72","6379.26","6512.91","","0.94768185698598","-0.9971642056558"
"2000-12-04","6507.64","6507.64","6343.45","6408.1","","-0.70457964241628",""
"2000-12-05","6412.15","6637.09","6412.15","6637.09","","1.5248426381626",""
"2000-12-06","6641.51","6721.9","6606.43","6622.25","","-0.097213478234832",""
"2000-12-07","6621.61","6650.08","6495.26","6566.08","","-0.36994022066033",""
"2000-12-08","6567.99","6745.91","6567.99","6691.25","","0.82010865959589","1.173217956447"
"2000-12-11","6702.25","6806.45","6702.25","6782.52","","0.58838266727143",""
"2000-12-12","6781.62","6813.3","6733.59","6733.59","","-0.31444138631008",""
"2000-12-13","6741.59","6797.86","6585.18","6620.21","","-0.73749032667377",""
"2000-12-14","6617.46","6617.46","6449.58","6469.95","","-0.99708414956482",""
"2000-12-15","6455.21","6455.21","6331.3","6331.3","","-0.94080319790429","-2.4014363931815"
"2000-12-18","6337.81","6467.33","6337.81","6390.25","","0.40249565432711",""
"2000-12-19","6392.44","6505.75","6309.14","6479.28","","0.60088992441871",""
"2000-12-20","6467.06","6467.06","6226.64","6248.76","","-1.5732903476867",""
"2000-12-21","6240.12","6291.02","6110.26","6200.71","","-0.33524243965214",""
"2000-12-22","6210.81","6281.73","6201.44","6251.4","","0.35358680403262","-0.55156040456043"
"2000-12-27","6252.11","6357.76","6252.11","6328.16","","0.53001628338715",""
"2000-12-28","6337.06","6393.27","6323","6371.64","","0.2973778776602",""
"2000-12-29","6376.1","6469.74","6364.1","6433.61","","0.42035007749312",""
"2001-01-02","6431.14","6439.23","6289.82","6289.82","","-0.98165136730113",""
"2001-01-03","6284.87","6467.82","6172.44","6434.96","","0.99076345283542","1.2568563240748"
"2001-01-04","6443.87","6556.94","6356.92","6376.54","","-0.39607632965945",""
"2001-01-05","6383.33","6485.34","6344.16","6382.31","","0.039280645691634",""
"2001-01-08","6368.83","6426.64","6337.95","6392.17","","0.067042172236134",""
"2001-01-09","6408.06","6462.5","6354.97","6404.52","","0.083826966453274",""
"2001-01-10","6402.19","6413.56","6293.49","6320.07","","-0.57646977225937","-0.78239631753778"
"2001-01-11","6320.94","6477.66","6320.94","6465.21","","0.98607475211966",""
"2001-01-12","6480.82","6552.52","6467.12","6490.03","","0.16640683196641",""
"2001-01-15","6506.7","6553.75","6481.17","6522.87","","0.21920188526184",""
"2001-01-16","6521.28","6539.64","6452.62","6502.89","","-0.13323154355178",""
"2001-01-17","6540.04","6668.67","6540.04","6653.38","","0.99359206372882","2.2320439895249"
"2001-01-18","6642.7","6661.12","6587.51","6635.76","","-0.11516581592731",""
"2001-01-19","6644.42","6737.18","6632.81","6651.53","","0.10308839794102",""
"2001-01-22","6652.46","6688.83","6594.19","6675","","0.15297158417879",""
"2001-01-23","6678.22","6722.41","6601.88","6722.41","","0.30737265389025",""
"2001-01-24","6723.21","6759.01","6690.72","6706.67","","-0.10180590592134","0.34646091416141"
"2001-01-25","6700.97","6775.26","6677.81","6727.49","","0.13461233679411",""
"2001-01-26","6713.4","6713.4","6650.34","6695.2","","-0.20895060337452",""
"2001-01-29","6699.1","6750.96","6659.98","6750.96","","0.36019799149866",""
"2001-01-30","6746.12","6792.81","6706.16","6739.3","","-0.075074534071264",""
"2001-01-31","6745.9","6795.14","6720.57","6795.14","","0.35836194879091","0.56914713963789"
"2001-02-01","6788.57","6788.57","6704.68","6704.68","","-0.58203541748211",""
"2001-02-02","6709.9","6750.99","6624.19","6638.2","","-0.4327721762006",""
"2001-02-05","6633.78","6635.8","6592.21","6628.07","","-0.066324655788471",""
"2001-02-06","6632.49","6693.45","6620.03","6693.03","","0.4235685217125",""
"2001-02-07","6691.36","6691.36","6578.96","6578.96","","-0.74655257352618","-1.4041163012849"
"2001-02-08","6585.4","6662.77","6580.24","6636.81","","0.38021388459182",""
"2001-02-09","6637.13","6637.13","6497.07","6497.07","","-0.92418388284712",""
"2001-02-12","6498.93","6572.37","6498.93","6564.91","","0.45112306969023",""
"2001-02-13","6567.85","6603.17","6545.02","6557.93","","-0.0461999958783",""
"2001-02-14","6556.09","6556.09","6444.16","6479.87","","-0.52004835701417","-0.65909528145754"
"2001-02-15","6480.34","6591.67","6480.34","6591.67","","0.74291639826821",""
"2001-02-16","6587.46","6587.46","6439.26","6439.26","","-1.0159495978668",""
"2001-02-19","6441.26","6493.61","6441.26","6472.21","","0.22166390417673",""
"2001-02-20","6471.03","6530.13","6425.65","6451.57","","-0.13871863692377",""
"2001-02-21","6453.76","6453.76","6312.14","6347.99","","-0.70291798233256","-0.89300591467815"
"2001-02-22","6347.43","6363.55","6216.52","6277.99","","-0.48156143470351",""
"2001-02-23","6279.28","6312.1","6071.35","6075.34","","-1.4250031808013",""
"2001-02-26","6079.97","6209.13","6079.97","6189.07","","0.80548069213128",""
"2001-02-27","6191.87","6254.82","6162.51","6220.48","","0.21985033796798",""
"2001-02-28","6221.7","6284.81","6170","6208.24","","-0.085540042369873","-0.96677362777537"
"2001-03-01","6212.66","6212.66","6094.76","6123.38","","-0.59772862762208",""
"2001-03-02","6123.59","6183.91","6052.01","6159.02","","0.25204029794237",""
"2001-03-05","6172.35","6218.79","6134.02","6216.38","","0.40259401514103",""
"2001-03-06","6218.12","6310.18","6218.12","6284.06","","0.47027685019508",""
"2001-03-07","6274.21","6342.54","6249.7","6305.64","","0.1488849471918","0.6760674828482"
"2001-03-08","6308.73","6339.92","6245.72","6267.06","","-0.26653198916457",""
"2001-03-09","6264.22","6264.22","6193.33","6204.42","","-0.43626634707437",""
"2001-03-12","6202.37","6202.37","6043.34","6046.56","","-1.1192822393625",""
"2001-03-13","6038.85","6038.85","5935.07","5962.93","","-0.60486556252787",""
"2001-03-14","5969.51","6025.93","5663.54","5794.12","","-1.2472225625367","-3.674168700666"
"2001-03-15","5819.69","5889.95","5767.06","5889.95","","0.71241225785373",""
"2001-03-16","5881.62","5907.07","5728.88","5734.49","","-1.1616808323298",""
"2001-03-19","5732.85","5805.71","5650.3","5657.29","","-0.58863579300879",""
"2001-03-20","5663.66","5788.99","5663.66","5782.16","","0.94816631948265",""
"2001-03-21","5780.6","5780.6","5600.89","5622.09","","-1.219231136708","-1.3089691847102"
"2001-03-22","5599.02","5621.06","5351.48","5388.02","","-1.8468594507003",""
"2001-03-23","5396.63","5574.99","5396.63","5544.67","","1.2446504387612",""
"2001-03-26","5557.82","5756.59","5557.82","5726.97","","1.4049204607131",""
"2001-03-27","5724.15","5938.21","5689.18","5938.21","","1.5730643881969",""
"2001-03-28","5938.21","5938.21","5775.44","5817.52","","-0.89176669866981","1.484009138301"
"2001-03-29","5812.65","5879.3","5713.56","5879.3","","0.45877362559237",""
"2001-03-30","5870.1","5944.25","5805.27","5829.95","","-0.3660791183836",""
"2001-04-02","5843.37","5912.26","5702.93","5760.76","","-0.51850477032434",""
"2001-04-03","5747.05","5747.05","5511.76","5553.46","","-1.5916134272621",""
"2001-04-04","5537.94","5632.13","5383.99","5597.66","","0.34428679146891","-1.6731368989088"
"2001-04-05","5615.08","5781.71","5615.08","5773.34","","1.3420618426796",""
"2001-04-06","5790.93","5839.11","5651.83","5698.88","","-0.56376222246539",""
"2001-04-09","5695.77","5809.88","5657.87","5781.01","","0.6214208387524",""
"2001-04-10","5787.24","5917.78","5787.24","5913.84","","0.98658498150523",""
"2001-04-11","5925.3","6019.26","5879.23","5951.16","","0.2732056218379","2.6595110623097"
"2001-04-12","5953.39","6013.38","5910.46","6002.3","","0.37160713821513",""
"2001-04-17","6004.32","6004.32","5827.62","5935.58","","-0.48545352339345",""
"2001-04-18","5941.24","6182.56","5941.24","6164.88","","1.6461464628228",""
"2001-04-19","6178.01","6224.3","6107.43","6181.91","","0.11980506215946",""
"2001-04-20","6176.18","6198.17","6100.87","6127.97","","-0.38060475464401","1.27150038516"
"2001-04-23","6118.24","6119.35","6032.74","6051.48","","-0.54550282106046",""
"2001-04-24","6059.37","6164.02","6042.69","6124.57","","0.52140004275699",""
"2001-04-25","6124.21","6140.84","6060.66","6115.19","","-0.066564753520391",""
"2001-04-26","6120.15","6164.63","6058.46","6123.66","","0.060111445911717",""
"2001-04-27","6116.83","6186.68","6075.05","6175.24","","0.36427714203964","0.33372105612749"
"2001-04-30","6176.73","6271.2","6176.73","6264.51","","0.62332657702576",""
"2001-05-02","6272.03","6296.62","6185.14","6213.84","","-0.35270404096697",""
"2001-05-03","6211.65","6236.46","6061.59","6089.17","","-0.88019673867876",""
"2001-05-04","6096.62","6138.28","6001.51","6138.28","","0.34885960181252",""
